salary,season,team
3000000,2007-08,Seattle SuperSonics
1700000,2008-09,Milwaukee Bucks
1700000,2009-10,Philadelphia 76ers
1146337,2010-11,Utah Jazz
305792,2011-12,Philadelphia 76ers
