turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,60,67,176,Texas A&M University,137,,24,64,2,34
82,2007-08,20,123,120,341,Texas A&M University,287,,18,143,1,36
56,2008-09,21,108,132,401,Texas A&M University,340,,23,122,2,34
80,2009-10,22,79,200,604,Texas A&M University,450,1130,22,122,2,34
