turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
80,1995-96,20,8,129,320,Florida Agricultural and Mechanical University,288,685,7,219,119,27
98,1996-97,21,16,177,436,Florida Agricultural and Mechanical University,334,706,18,242,119,27
,1997-98,22,30,208,536,Florida Agricultural and Mechanical University,416,,15,282,124,27
