turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,22,6,22,58,University of Nevada, Las Vegas,44,423,7,85,48,31
,2006-07,24,16,80,192,University of Nevada, Las Vegas,134,669,17,150,109,37
