turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
96,1995-96,18,144,105,296,University of Nebraska,232,1033,50,106,2,35
127,1996-97,19,136,215,603,University of Nebraska,476,1150,41,93,0,32
,1997-98,20,152,240,678,University of Nebraska,547,,63,137,3,32
