turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,79,164,445,University of North Carolina,379,,29,109,1,38
66,2007-08,20,78,237,647,University of North Carolina,507,,44,174,7,39
62,2008-09,21,101,215,602,University of North Carolina,445,,36,186,6,38
