off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
64,17,.505,33,2016-17,22,TOR,103,229,205,859,PF,121,regular,26,45,55
2,1,.000,0,2016-17,22,TOR,0,0,2,10,PF,1,playoffs,1,0,2
