turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2001-02,18,34,104,273,University of North Carolina,202,650,17,118,16,28
,2002-03,19,67,182,506,University of North Carolina,406,1137,35,191,37,34
,2003-04,20,40,127,364,University of North Carolina,277,780,16,157,13,29
,2004-05,21,51,178,483,University of North Carolina,329,888,25,148,20,37
