turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,21,137,47,152,University of Alabama at Birmingham,116,,71,58,0,32
,2004-05,22,151,60,166,University of Alabama at Birmingham,160,,73,67,1,33
,2005-06,23,194,81,227,University of Alabama at Birmingham,188,,80,92,0,31
