salary,season,team
6453416,2007-08,Chicago Bulls
7151183,2008-09,Sacramento Kings
4500000,2009-10,Los Angeles Clippers
5760000,2010-11,Milwaukee Bucks
6226200,2011-12,Milwaukee Bucks
6687400,2012-13,Milwaukee Bucks
6680000,2014-15,Milwaukee Bucks
1448000,2014-15,Washington Wizards
3300000,2015-16,Washington Wizards
