turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,20,140,328,Stanford University,282,654,11,156,45,26
58,2007-08,19,37,184,521,Stanford University,393,831,16,221,56,27
