turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
111,2012-13,18,139,151,507,Oklahoma State University,374,1106,99,192,22,33
82,2013-14,19,148,163,557,Oklahoma State University,386,1014,89,183,18,31
