salary,season,team
3090000,2012-13,Brooklyn Nets
3229050,2013-14,Brooklyn Nets
3368100,2014-15,Brooklyn Nets
5500000,2015-16,Phoenix Suns
10500000,2016-17,Milwaukee Bucks
