turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,20,10,83,224,Marquette University,194,,20,124,3,34
63,2007-08,21,21,158,449,Marquette University,333,,39,228,13,35
65,2008-09,22,39,204,570,Marquette University,435,,35,302,9,35
67,2009-10,23,52,222,616,Marquette University,514,1097,64,256,18,34
