turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
41,2007-08,18,61,83,244,Brigham Young University,204,,27,37,3,35
85,2008-09,19,135,184,536,Brigham Young University,383,,50,98,3,33
93,2009-10,20,159,225,751,Brigham Young University,491,1059,41,105,5,34
131,2010-11,21,160,346,1068,Brigham Young University,765,1323,49,127,1,37
