salary,season,team
13762775,2007-08,Phoenix Suns
15070550,2008-09,Phoenix Suns
16378325,2009-10,Phoenix Suns
16486611,2010-11,New York Knicks
18217705,2011-12,New York Knicks
19948799,2012-13,New York Knicks
21679893,2013-14,New York Knicks
23410988,2014-15,New York Knicks
485670,2014-15,Dallas Mavericks
1499187,2015-16,Miami Heat
