salary,season,team
1204560,2010-11,Washington Wizards
1294920,2011-12,Washington Wizards
1385280,2012-13,Washington Wizards
2350820,2013-14,Washington Wizards
5000000,2014-15,Utah Jazz
4775000,2015-16,Utah Jazz
9250000,2016-17,Brooklyn Nets
