salary,season,team
5450000,2007-08,Charlotte Bobcats
5050000,2008-09,Dallas Mavericks
4700000,2009-10,Dallas Mavericks
4300000,2010-11,Charlotte Bobcats
3900000,2011-12,Charlotte Bobcats
3500000,2012-13,New Orleans Hornets
