turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
79,2008-09,18,79,243,707,Liberty University,583,,48,153,9,35
35,2010-11,20,74,101,333,Duke University,239,924,52,67,5,37
69,2011-12,21,83,141,449,Duke University,336,1026,43,89,7,34
42,2012-13,22,54,197,612,Duke University,424,1130,30,89,6,35
