turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2001-02,18,36,76,182,Saint Joseph's University,162,526,25,92,4,31
,2002-03,19,83,162,449,Saint Joseph's University,342,785,41,113,5,26
,2003-04,20,151,212,604,Saint Joseph's University,416,1073,55,172,6,32
