salary,season,team
1176240,2008-09,Orlando Magic
1264440,2009-10,New Jersey Nets
1409040,2010-11,Houston Rockets
2225093,2011-12,Houston Rockets
5000000,2012-13,Boston Celtics
5225000,2013-14,Memphis Grizzlies
5450000,2014-15,Memphis Grizzlies
5675000,2015-16,Charlotte Hornets
11242000,2016-17,New York Knicks
