turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,19,63,176,461,Western Kentucky University,391,1028,55,160,17,31
,2005-06,20,86,180,522,Western Kentucky University,399,932,77,189,10,30
,2006-07,21,57,187,520,Western Kentucky University,396,918,45,139,23,30
84,2007-08,22,75,259,735,Western Kentucky University,543,1079,65,175,28,36
