turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,186,102,269,Wake Forest University,238,,36,117,1,31
84,2007-08,19,141,109,258,Wake Forest University,256,,40,103,2,30
59,2008-09,20,100,71,179,Wake Forest University,165,,25,77,1,29
95,2009-10,21,185,176,408,Wake Forest University,419,1140,52,151,19,31
