turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
27,1995-96,18,23,66,176,Miami University,127,382,6,72,11,22
54,1996-97,19,63,150,384,Miami University,316,927,22,162,12,30
,1997-98,20,52,185,512,Miami University,350,,18,160,24,21
101,1998-99,21,93,270,775,Miami University,517,1081,39,272,32,32
