off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
34,104,.493,76,2007-08,30,TOT,311,861,722,1736,SF,183,regular,23,12,75
16,69,.529,56,2007-08,30,SEA,236,656,513,1180,SF,120,regular,14,5,50
18,35,.404,20,2007-08,30,CLE,75,205,209,556,SF,63,regular,9,7,25
43,82,.536,55,2008-09,31,CLE,179,517,398,1527,SF,189,regular,28,10,74
4,19,.456,10,2007-08,30,CLE,47,140,125,374,SF,19,playoffs,2,1,13
8,7,.472,9,2008-09,31,CLE,16,43,36,154,SF,20,playoffs,2,1,12
