turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,19,56,136,412,Rutgers University,320,838,27,63,13,33
,2004-05,20,98,158,439,Rutgers University,403,996,36,70,22,29
,2005-06,21,103,287,839,Rutgers University,621,1211,58,141,27,33
