salary,season,team
4602720,2010-11,Philadelphia 76ers
4947840,2011-12,Philadelphia 76ers
5293080,2012-13,Philadelphia 76ers
6679867,2013-14,Philadelphia 76ers
3278000,2014-15,Boston Celtics
3425510,2015-16,Boston Celtics
16393443,2016-17,Portland Trail Blazers
