salary,season,team
1028400,2011-12,San Antonio Spurs
1105560,2012-13,San Antonio Spurs
1120920,2013-14,San Antonio Spurs
2023261,2014-15,San Antonio Spurs
7000000,2015-16,Toronto Raptors
7330000,2016-17,Toronto Raptors
