salary,season,team
457588,2009-10,Portland Trail Blazers
937195,2010-11,Portland Trail Blazers
1085120,2012-13,San Antonio Spurs
1133950,2013-14,San Antonio Spurs
3842105,2014-15,San Antonio Spurs
3578947,2015-16,San Antonio Spurs
3578948,2016-17,San Antonio Spurs
