salary,season,team
4750000,2007-08,Phoenix Suns
5000000,2008-09,Charlotte Bobcats
5250000,2009-10,Golden State Warriors
3000000,2010-11,Utah Jazz
3240000,2011-12,Utah Jazz
3480000,2012-13,Utah Jazz
