salary,season,team
1514280,2009-10,Philadelphia 76ers
1627920,2010-11,Philadelphia 76ers
1741440,2011-12,Philadelphia 76ers
2674852,2012-13,Philadelphia 76ers
9213484,2013-14,New Orleans Pelicans
9904495,2014-15,New Orleans Pelicans
10595507,2015-16,New Orleans Pelicans
11286518,2016-17,New Orleans Pelicans
