turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
70,1994-95,18,34,136,361,University of Notre Dame,260,744,18,137,17,27
72,1995-96,19,38,177,464,University of Notre Dame,372,893,24,193,14,27
105,1996-97,20,84,221,633,University of Notre Dame,457,1056,25,221,17,30
,1997-98,21,66,214,627,University of Notre Dame,445,,17,225,16,27
