turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,112,75,255,Mississippi State University,175,,35,98,0,35
48,2007-08,20,77,98,314,Mississippi State University,236,,31,115,2,30
63,2009-10,22,153,129,419,University of Notre Dame,284,1241,37,136,5,35
81,2010-11,23,145,194,625,University of Notre Dame,405,1202,41,131,4,34
