turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
44,2010-11,18,28,88,236,Indiana University,161,576,34,119,7,32
76,2011-12,19,73,136,390,Indiana University,289,961,49,191,21,36
83,2012-13,20,74,182,491,Indiana University,304,1021,78,227,28,36
