off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
23,313,.484,102,2007-08,24,TOR,246,617,524,1199,PG,77,regular,54,0,51
59,392,.472,180,2008-09,25,IND,413,1106,913,2258,PG,200,regular,89,16,74
41,180,.455,90,2009-10,26,IND,186,484,418,1189,PG,108,regular,44,11,47
17,141,.398,63,2010-11,27,IND,91,223,236,773,PG,64,regular,35,8,41
3,45,.465,23,2011-12,28,SAS,19,51,43,191,PG,15,regular,9,2,14
3,33,.371,10,2007-08,24,TOR,21,58,58,124,PG,19,playoffs,5,0,5
0,2,1.167,2,2010-11,27,IND,3,7,3,14,PG,1,playoffs,0,0,2
