turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,19,3,17,48,University of Kansas,31,168,4,40,3,24
,2005-06,20,8,52,144,University of Kansas,103,351,13,112,3,23
,2006-07,21,13,71,209,University of Kansas,129,583,16,193,21,38
51,2007-08,22,43,171,447,University of Kansas,273,971,31,267,19,40
