salary,season,team
3596000,2007-08,Orlando Magic
3300000,2008-09,New Jersey Nets
3564000,2009-10,New Jersey Nets
2000000,2010-11,Milwaukee Bucks
2246400,2011-12,Boston Celtics
1352181,2012-13,Boston Celtics
