turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
20,2007-08,18,12,34,94,University of Wisconsin,72,,4,40,3,32
44,2008-09,19,28,115,292,University of Wisconsin,247,,17,126,20,33
24,2009-10,20,39,142,369,University of Wisconsin,272,691,13,139,32,24
54,2010-11,21,56,227,621,University of Wisconsin,483,1139,17,246,30,34
