salary,season,team
7750000,2007-08,Milwaukee Bucks
8353000,2008-09,Cleveland Cavaliers
8860000,2009-10,Cleveland Cavaliers
9300000,2010-11,Los Angeles Clippers
8500000,2011-12,Los Angeles Clippers
8500000,2012-13,Utah Jazz
2652000,2013-14,Portland Trail Blazers
3750000,2014-15,Charlotte Hornets
2100000,2015-16,Cleveland Cavaliers
2200000,2016-17,Denver Nuggets
