off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
3,47,.447,10,2007-08,33,DEN,42,113,122,352,SG,28,regular,9,1,24
5,59,.367,23,2008-09,34,TOT,34,98,113,412,PG,19,regular,10,2,33
0,28,.426,10,2008-09,34,DEN,9,27,27,115,PG,6,regular,2,1,14
5,31,.349,13,2008-09,34,OKC,25,71,86,297,PG,13,regular,8,1,19
5,91,.433,32,2009-10,35,DET,57,161,157,644,PG,24,regular,17,0,40
0,0,.000,0,2007-08,33,DEN,0,0,1,3,SG,1,playoffs,0,0,1
