turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,19,15,42,109,Syracuse University,121,441,15,57,16,26
,2004-05,20,13,39,106,Syracuse University,103,349,11,57,8,27
,2005-06,21,50,165,466,Syracuse University,386,1164,45,204,33,35
,2006-07,22,54,225,663,Syracuse University,503,1217,49,190,37,35
