turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,18,41,68,192,University of Maryland,139,620,51,87,18,31
,2004-05,19,29,34,100,University of Maryland,78,300,24,23,3,14
,2005-06,20,128,112,329,University of Maryland,261,988,58,109,12,32
,2006-07,21,119,184,505,University of Maryland,386,1083,69,151,14,34
