turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
76,2007-08,19,74,135,416,Wake Forest University,311,,55,82,15,30
104,2008-09,20,110,180,584,Wake Forest University,371,,58,102,20,31
