salary,season,team
4881669,2007-08,Chicago Bulls
6404750,2008-09,Chicago Bulls
10000000,2009-10,Detroit Pistons
10800000,2010-11,Detroit Pistons
11600000,2011-12,Detroit Pistons
12400000,2012-13,Charlotte Bobcats
13200000,2013-14,Charlotte Bobcats
4500000,2014-15,Orlando Magic
