salary,season,team
3470770,2007-08,Golden State Warriors
5300000,2008-09,Orlando Magic
5300000,2009-10,Orlando Magic
5300000,2010-11,Phoenix Suns
5300000,2011-12,Phoenix Suns
1223166,2011-12,Boston Celtics
1005097,2012-13,Toronto Raptors
