salary,season,team
3400000,2010-11,San Antonio Spurs
3672000,2011-12,San Antonio Spurs
3944000,2012-13,San Antonio Spurs
10000000,2013-14,San Antonio Spurs
9250000,2014-15,San Antonio Spurs
8500000,2015-16,Atlanta Hawks
8550000,2016-17,Philadelphia 76ers
