turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
14,2008-09,18,5,57,135,Iowa State University,100,,3,94,17,32
30,2009-10,19,10,74,197,Iowa State University,120,663,8,167,33,31
57,2011-12,21,30,158,426,Louisiana State University,320,990,25,238,43,33
