salary,season,team
1563120,2010-11,Washington Wizards
1680360,2011-12,Washington Wizards
1797600,2012-13,Washington Wizards
2761114,2013-14,Washington Wizards
3898692,2014-15,Washington Wizards
2800000,2015-16,New York Knicks
1800000,2016-17,Indiana Pacers
