turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
20,2008-09,20,1,18,42,Duke University,38,,4,34,12,24
43,2009-10,21,12,83,206,Duke University,148,654,20,197,26,40
33,2010-11,22,14,72,176,Duke University,138,617,20,177,17,37
42,2011-12,23,18,89,226,Duke University,146,697,18,242,32,34
