salary,season,team
1073280,2012-13,Indiana Pacers
1121520,2013-14,Phoenix Suns
1169880,2014-15,Milwaukee Bucks
2109294,2015-16,Milwaukee Bucks
12500000,2016-17,Milwaukee Bucks
