turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,21,111,285,University of Louisiana at Lafayette,244,,30,168,12,23
82,2007-08,20,41,94,282,University of Louisiana at Lafayette,256,,44,161,8,30
118,2009-10,22,60,182,547,University of Alabama at Birmingham,418,1124,56,324,11,34
