turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
10,2011-12,18,10,23,63,University of Wisconsin,56,271,4,50,13,35
9,2012-13,19,26,43,133,University of Wisconsin,98,329,14,56,17,32
39,2013-14,20,49,196,530,University of Wisconsin,371,1032,26,240,66,38
63,2014-15,21,103,267,732,University of Wisconsin,488,1311,33,320,57,39
