turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,18,25,56,135,Vanderbilt University,112,,20,129,2,34
,2005-06,19,61,135,325,Vanderbilt University,264,,37,191,11,30
48,2007-08,21,42,162,417,University of Missouri,302,,36,213,21,32
56,2008-09,22,82,246,629,University of Missouri,441,,59,273,25,38
