turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
37,1996-97,19,20,48,132,University of Connecticut,99,678,23,181,46,33
,1997-98,20,27,100,256,University of Connecticut,177,,25,262,49,37
61,1998-99,21,38,66,186,University of Connecticut,129,728,20,218,51,34
62,1999-00,22,39,109,289,University of Connecticut,191,778,18,219,47,34
