salary,season,team
1677840,2009-10,Detroit Pistons
1803720,2010-11,Detroit Pistons
1929600,2011-12,Detroit Pistons
2958077,2012-13,Memphis Grizzlies
947907,2013-14,Toronto Raptors
1063384,2014-15,San Antonio Spurs
125104,2014-15,Atlanta Hawks
