turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
46,1998-99,19,5,45,121,Louisiana State University,110,319,15,69,35,16
80,1999-00,20,32,208,550,Louisiana State University,342,1013,50,279,95,34
