turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2001-02,18,56,117,394,University of Wisconsin,283,1094,43,105,18,32
,2002-03,19,98,132,407,University of Wisconsin,285,1100,65,147,18,32
,2003-04,20,141,189,624,University of Wisconsin,412,1162,56,139,4,32
