salary,season,team
427163,2007-08,Chicago Bulls
711517,2008-09,Chicago Bulls
1000497,2009-10,New Orleans Hornets
1028840,2010-11,New Orleans Hornets
2500000,2011-12,Toronto Raptors
2575000,2012-13,Toronto Raptors
2690875,2013-14,Toronto Raptors
1227985,2014-15,Detroit Pistons
452059,2015-16,Detroit Pistons
452059,2016-17,Detroit Pistons
