turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,18,87,153,407,Temple University,414,1205,65,99,8,34
,2003-04,19,75,171,450,Temple University,454,1137,51,143,4,29
,2004-05,20,109,192,526,Temple University,462,1129,85,177,11,30
,2005-06,21,127,202,536,Temple University,468,1212,89,150,6,32
