turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
50,1998-99,20,47,85,250,University of Maryland,192,505,50,88,1,34
130,1999-00,21,127,234,630,University of Maryland,506,1190,96,192,10,35
86,2000-01,22,93,232,654,University of Maryland,480,1098,95,153,8,36
89,2001-02,23,104,251,735,University of Maryland,535,1209,92,166,7,36
