off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
67,300,.481,197,2007-08,29,GSW,488,1466,1204,2855,SF,251,regular,92,29,73
70,381,.466,229,2008-09,30,GSW,413,1223,997,2339,SF,233,regular,88,31,59
78,300,.469,259,2009-10,31,TOT,600,1667,1418,3129,SG-PF,323,regular,132,43,81
6,42,.462,26,2009-10,31,GSW,56,149,133,300,PF,29,regular,14,6,9
72,258,.469,233,2009-10,31,CHA,544,1518,1285,2829,SG,294,regular,118,37,72
53,241,.468,209,2010-11,32,CHA,435,1240,1059,2405,SG,251,regular,80,28,67
22,118,.432,103,2011-12,33,TOT,159,461,425,1212,SF,141,regular,54,13,47
16,77,.412,66,2011-12,33,MIL,97,274,272,712,SF,66,regular,26,6,26
6,41,.467,37,2011-12,33,SAS,62,187,153,500,SF,75,regular,28,7,21
22,80,.442,77,2012-13,34,SAS,123,341,330,1075,SF,133,regular,37,14,55
2,5,.250,6,2013-14,35,LAC,6,15,26,107,SF,8,regular,6,1,9
6,15,.381,17,2009-10,31,CHA,24,72,67,156,SG,14,playoffs,5,1,4
5,24,.718,18,2011-12,33,SAS,38,116,71,299,SF,23,playoffs,9,3,14
