salary,season,team
2900000,2007-08,Seattle SuperSonics
3100000,2008-09,Oklahoma City Thunder
3300000,2009-10,Minnesota Timberwolves
748656,2010-11,Atlanta Hawks
1146337,2011-12,Detroit Pistons
1223166,2012-13,Philadelphia 76ers
