turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,22,45,125,Stanford University,124,,7,74,4,30
27,2007-08,19,33,46,134,Stanford University,127,,11,67,7,33
63,2008-09,20,66,160,430,Stanford University,321,,42,226,18,34
83,2009-10,21,89,248,704,Stanford University,506,1161,51,280,25,32
