salary,season,team
4000000,2007-08,Atlanta Hawks
4000000,2008-09,Atlanta Hawks
4750000,2009-10,Atlanta Hawks
4251250,2010-11,Atlanta Hawks
4750000,2011-12,Atlanta Hawks
5248750,2012-13,Atlanta Hawks
5200000,2013-14,Milwaukee Bucks
5200000,2014-15,Milwaukee Bucks
5200000,2015-16,Dallas Mavericks
2898000,2016-17,Golden State Warriors
